time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
5.512607885881223510e-04,4.055238977698642181e-07,5.752784679687798601e-06,1.917010596805178713e+00,-5.690926176354162980e-01,3.222680777525350759e+00,-5.690993207968367829e-01,5.792708183563929305e-06,-5.691065226051267301e-01,-9.170106572442564552e-01,9.171949733066449006e-01,1.611340388758090603e+00
5.605398964959447351e-04,4.123376400617684091e-07,-4.533569988776308310e-06,1.916994722907615856e+00,-5.691016248577716041e-01,3.222659612328916179e+00,-5.691052407689916048e-01,4.889973962058144548e-06,-5.690926102774435114e-01,-9.169956141699359131e-01,9.171764979935348450e-01,1.611329806159873090e+00
5.700038681799310739e-04,4.192871261595202804e-07,1.976057517840351942e-06,1.917001257903680589e+00,-5.690932269859583226e-01,3.222668325656872668e+00,-5.690953876876265749e-01,2.780773419630604541e-06,-5.690959184725578046e-01,-9.169995559326283852e-01,9.171846935007342827e-01,1.611334162823851113e+00
5.771234227982673408e-04,4.245150825758236314e-07,-2.841625760484491716e-06,1.916997458212341021e+00,-5.690967099095002313e-01,3.222663259401828739e+00,-5.690986566503971611e-01,3.759277599707430379e-06,-5.690970138494563235e-01,-9.169961221645095417e-01,9.171773946505736852e-01,1.611331629696329149e+00
5.843692024136166313e-04,4.298357262340863930e-07,-3.352833835066765177e-06,1.916991430263209617e+00,-5.690904568609481684e-01,3.222655222136439512e+00,-5.690898478362275137e-01,3.840561267269790493e-06,-5.690886621272390755e-01,-9.169894921971419866e-01,9.171747688278382160e-01,1.611327611063634757e+00
5.930837240516248629e-04,4.362348801049837547e-07,1.235001063420400847e-06,1.917003051691291038e+00,-5.690868220191311888e-01,3.222670717373651073e+00,-5.690895274460237019e-01,1.484187201674126592e-06,-5.690902706039117076e-01,-9.170099415171738544e-01,9.171938424884904517e-01,1.611335358682240315e+00
6.031498869989991877e-04,4.436265559763651437e-07,-2.534347424123510644e-06,1.916994662011608286e+00,-5.691004278424904861e-01,3.222659531134240751e+00,-5.691015741409467532e-01,2.676187534835429217e-06,-5.690930993929707027e-01,-9.169995559592550860e-01,9.171817507866910635e-01,1.611329765562535155e+00
6.203289392021067803e-04,4.562412898375798793e-07,3.506465789923445168e-06,1.917005981286460825e+00,-5.690953763130395249e-01,3.222674623500485502e+00,-5.690946468487666499e-01,3.479633958220155134e-06,-5.690985675549142808e-01,-9.170014838273765623e-01,9.171856997826469682e-01,1.611337311745657752e+00
6.301522422301518780e-04,4.634546298084679548e-07,-6.206311354894242839e-06,1.916991600578531241e+00,-5.691011676828225951e-01,3.222655449223531754e+00,-5.691019488605411070e-01,7.052692186342838776e-06,-5.690971550865099315e-01,-9.169984229715146817e-01,9.171804150009585932e-01,1.611327724607180878e+00
6.399999999999999439e-04,4.706859268837613346e-07,-1.272856378180279813e-06,1.916995533259103990e+00,-5.690909908598213995e-01,3.222660692797550741e+00,-5.690899845299424165e-01,1.678531566564440150e-06,-5.690934674256453718e-01,-9.169957246134997630e-01,9.171799503276218957e-01,1.611330346394190149e+00
6.515353979592580650e-04,4.791564734251438104e-07,3.001554355519803688e-06,1.917006019593224364e+00,-5.690924718364618329e-01,3.222674674576169629e+00,-5.690938978912160051e-01,3.175103392941065799e-06,-5.691028610781813102e-01,-9.170145741859715427e-01,9.171973487848908979e-01,1.611337337283499593e+00
6.615400117561354111e-04,4.865029513854898094e-07,-6.081782612804908279e-06,1.916990524315536737e+00,-5.690957577541720935e-01,3.222654014206227213e+00,-5.690945455425595600e-01,6.328602920641213538e-06,-5.690855673593268049e-01,-9.169839177060564728e-01,9.171648492842724432e-01,1.611327007098528830e+00
6.800015318746084397e-04,5.000594117639164893e-07,-5.379134312968337215e-06,1.916989294460152760e+00,-5.690938833225946958e-01,3.222652374399073150e+00,-5.690944876089167881e-01,5.443911993503586787e-06,-5.690900255909734362e-01,-9.169875902318592731e-01,9.171723878380757533e-01,1.611326187194951576e+00
6.902802484921741416e-04,5.076071659074102665e-07,3.348911547722961562e-06,1.917003614571750836e+00,-5.690937240008887565e-01,3.222671467880919405e+00,-5.690935207820109198e-01,3.845253370850035144e-06,-5.690924078963458532e-01,-9.170039558846545535e-01,9.171892029397165080e-01,1.611335733935874481e+00
7.000018936417676902e-04,5.147458574104213771e-07,-3.600932628654605163e-06,1.916995868402954883e+00,-5.690957892541798069e-01,3.222661139656011642e+00,-5.690955759364727529e-01,4.454328482021714162e-06,-5.690949992944914770e-01,-9.169906903185773839e-01,9.171714052902587566e-01,1.611330569823420822e+00
7.108489565126697779e-04,5.227109531330935619e-07,-7.689065920813972232e-06,1.916985791353691182e+00,-5.691046223047891983e-01,3.222647703590526991e+00,-5.691050435608118185e-01,7.718127422770995228e-06,-5.690878474297226264e-01,-9.169872643624334962e-01,9.171702806679604691e-01,1.611323851790678496e+00
7.205535114483226826e-04,5.298370947746687836e-07,2.506021752507507777e-06,1.917001503447713029e+00,-5.690971617856638298e-01,3.222668653048911036e+00,-5.690971151091930302e-01,3.157229810649686931e-06,-5.690942968600151142e-01,-9.170007840649292419e-01,9.171867000362183830e-01,1.611334326519870519e+00
7.307878377205356216e-04,5.373522521548621278e-07,2.964559699012049876e-06,1.917006070915070692e+00,-5.691084876747661836e-01,3.222674743005297326e+00,-5.691094089423033298e-01,3.095753136162001309e-06,-5.691049226134707872e-01,-9.170130533098660441e-01,9.171964214169927576e-01,1.611337371498063442e+00
7.412003359079353832e-04,5.449982424605340884e-07,-4.370247133815762056e-06,1.916992998185043984e+00,-5.691013297418002770e-01,3.222657312698854248e+00,-5.691004201856385558e-01,4.398652026972052636e-06,-5.690924294166554986e-01,-9.169953597252771260e-01,9.171769443466781802e-01,1.611328656344842125e+00
7.500255888183591721e-04,5.514787043710643515e-07,2.108648003233925282e-06,1.917001581484106820e+00,-5.690987937295002297e-01,3.222668757097434611e+00,-5.690989625311373423e-01,2.876161636923053571e-06,-5.690948981021326514e-01,-9.169997103966232022e-01,9.171845214839136062e-01,1.611334378544132084e+00
7.605410745400565222e-04,5.592003193605590263e-07,2.136902196243933792e-06,1.917004462965027800e+00,-5.690766617701955576e-01,3.222672599071938038e+00,-5.690758580648436205e-01,2.241424567834623186e-06,-5.690938850217795997e-01,-9.170089796036471341e-01,9.171921991579485844e-01,1.611336299531384020e+00
7.700088286085851521e-04,-6.947275186093509840e-05,-2.082862222786196465e-06,1.916997713690826721e+00,-5.690891195496213806e-01,3.222663600039804344e+00,-5.690905313193699300e-01,7.248589401800794782e-05,-5.690857052903967039e-01,-9.169954431827700425e-01,9.171770536511207883e-01,1.611331800015316951e+00
7.700772550532626690e-04,-1.759876597128472164e-03,-6.331202213114963469e-05,1.916996701100192046e+00,-5.690906438402705270e-01,3.222662249918978539e+00,-5.691516732045732718e-01,1.763179795125654689e-03,-5.690856306244286289e-01,-9.169948680559623089e-01,9.171573297403302627e-01,1.611331124954904270e+00
7.702415389903133867e-04,-5.797867171181603566e-03,-6.354814869174963635e-04,1.916963406501554612e+00,-5.691372201711492052e-01,3.222617857121456098e+00,-5.697235273167805536e-01,5.801862666784609809e-03,-5.690853455048757725e-01,-9.169785029513620733e-01,9.169491279184478483e-01,1.611308928556143272e+00
7.707412780864239229e-04,-1.790529780096162746e-02,-5.254624024653069790e-03,1.916019508676414462e+00,-5.702288048655995700e-01,3.221359326706685344e+00,-5.743295202046844183e-01,1.791136406253855326e-02,-5.690722875580047635e-01,-9.164865472061577423e-01,9.145946114555352224e-01,1.610679663348762558e+00
7.731808552462474593e-04,-7.337653055550684422e-02,-5.192880504750173321e-02,1.872722435271815034e+00,-5.999847214592322064e-01,3.163629896360577121e+00,-6.161714538219510429e-01,7.339197926506706160e-02,-5.642404860389959032e-01,-8.837971133819291225e-01,8.577844418310675012e-01,1.581814948175924496e+00
7.844529196357294832e-04,-2.654395888347990118e-01,-2.516361068511688837e-01,1.513861448284392397e+00,-6.395954637836200884e-01,2.685148587505522322e+00,-6.376458654126488934e-01,2.654898661152570449e-01,-3.860095419187442589e-01,-4.970871863715135563e-01,4.708543083320309575e-01,1.342574293750191661e+00
8.100132185731935596e-04,-4.691685894550577940e-01,-4.646394421972657729e-01,1.168206622062257560e+00,-6.042651838438349854e-01,2.224275492741866422e+00,-6.034442581122914095e-01,4.692768421583371485e-01,-1.387985373954419566e-01,-1.484303714542255515e-01,1.421855233993938039e-01,1.112137746370091884e+00
8.394335433953091074e-04,-5.412991727448400736e-01,-5.400456106340970619e-01,1.059808722829479688e+00,-5.904052302841373834e-01,2.079744962584638923e+00,-5.901707771502403554e-01,5.414182323497643834e-01,-5.012403257835595927e-02,-5.057591226765174863e-02,4.904797380155410252e-02,1.039872481292020590e+00
8.710731058570101012e-04,-5.620809960166328612e-01,-5.617679726306713528e-01,1.029880085011082969e+00,-5.863940750443623617e-01,2.039840112754592649e+00,-5.863332149634611357e-01,5.621992376837237071e-01,-2.455817349449444104e-02,-2.465741977369521887e-02,2.428790549957157360e-02,1.019920056377146889e+00
9.102999999999998463e-04,-5.678300306535096764e-01,-5.677640603134235242e-01,1.021716459352686623e+00,-5.852611761005043212e-01,2.028955278705554033e+00,-5.852494602137385815e-01,5.679357984556030470e-01,-1.748596480720286672e-02,-1.766768390646823381e-02,1.760432884045933302e-02,1.014477639352668437e+00
9.502999999999999512e-04,-5.688819468950727654e-01,-5.688694464236320192e-01,1.020217304854671214e+00,-5.850518983735005785e-01,2.026956406071312333e+00,-5.850500792810192641e-01,5.689932579609154883e-01,-1.618562727347147914e-02,-1.639504420524913811e-02,1.638706209080571796e-02,1.013478203035554914e+00
9.902999999999999477e-04,-5.690667043562461780e-01,-5.690617510136556367e-01,1.019956227243890678e+00,-5.850163792737588242e-01,2.026608302595457101e+00,-5.850156006657104557e-01,5.691770742656144799e-01,-1.595279036801474162e-02,-1.617483011324220843e-02,1.617645490165535438e-02,1.013304151297628630e+00
1.030299999999999619e-03,-5.690991548154145097e-01,-5.691017553996373657e-01,1.019905434610420381e+00,-5.850287897773018830e-01,2.026540579085172045e+00,-5.850295688073144929e-01,5.692165608741840410e-01,-1.592939037377022471e-02,-1.613275065851157986e-02,1.613445910220034571e-02,1.013270289542486546e+00
1.070299999999999724e-03,-5.691048542047443259e-01,-5.691092739573413439e-01,1.019892283073433381e+00,-5.850194721280792542e-01,2.026523043702784133e+00,-5.850195556853980960e-01,5.692227017554231105e-01,-1.591032595871520738e-02,-1.612151999152027643e-02,1.612483323484662986e-02,1.013261521851292590e+00
1.110299999999999829e-03,-5.691058550587586584e-01,-5.691081841828166121e-01,1.019893974598820252e+00,-5.850216786595195950e-01,2.026525299069933173e+00,-5.850205114324644740e-01,5.692218317134596361e-01,-1.590422310326783384e-02,-1.611465785250843982e-02,1.611747049333013895e-02,1.013262649534866888e+00
1.150299999999999934e-03,-5.691060306654895928e-01,-5.690955023454425943e-01,1.019908573748362635e+00,-5.850173327585269645e-01,2.026544764602365767e+00,-5.850192493408916672e-01,5.692089681067434848e-01,-1.592965375567789721e-02,-1.613569498484391379e-02,1.614066456186725659e-02,1.013272382301083407e+00
1.170030999999999979e-03,-5.691010164536995930e-01,-5.691050940956202675e-01,1.019897542212999886e+00,-5.850238385665031959e-01,2.026530055888768445e+00,-5.850250934078486953e-01,5.692135281772801036e-01,-1.591164818601469716e-02,-1.611804728858788269e-02,1.612135324362375111e-02,1.013265027944284746e+00
1.200700000000000075e-03,-5.691009934095655476e-01,-5.691021648450069748e-01,1.019902374413972135e+00,-5.850168487823341756e-01,2.026536498823301891e+00,-5.850165226389799633e-01,5.692158779565683613e-01,-1.591408410728963746e-02,-1.612795043156336691e-02,1.613079509169190046e-02,1.013268249411551469e+00
