p,X,group,profile,Y,stages,relative_error,valid
393400,8.08425264105123e+59,random,ideal,1.8298688702277748,23,2.5601392208072964e-22,True
393400,8.08425264105123e+59,random,untrimmed,1.8298688702277748,23,2.1670130720158857e-09,True
393400,8.08425264105123e+59,random,trim_target,1.8298688702277748,23,7.518947506329726e-11,True
597477,1.3690470796483774e-129,random,ideal,1.8991936555678124,29,1.3692282583963886e-22,True
597477,1.3690470796483774e-129,random,untrimmed,1.8991936555678124,29,1.772495166297748e-09,True
597477,1.3690470796483774e-129,random,trim_target,1.8991936555678124,29,6.229075172133612e-11,True
54,8.96587091231617e+248,random,ideal,1.7732009490467864,8,5.3603755314608645e-18,True
54,8.96587091231617e+248,random,untrimmed,1.7732009490467864,8,8.147571405959607e-06,True
54,8.96587091231617e+248,random,trim_target,1.7732009490467864,8,2.5266909835382203e-07,True
123675,5.372962539560412e+200,random,ideal,1.5002601498276718,25,1.1529347329793657e-22,True
123675,5.372962539560412e+200,random,untrimmed,1.5002601498276718,25,6.088289272822905e-09,True
123675,5.372962539560412e+200,random,trim_target,1.5002601498276718,25,2.282648442734003e-10,True
110,8.374174878649928e-163,random,ideal,1.0150997788583023,10,1.6824671740922907e-18,True
110,8.374174878649928e-163,random,untrimmed,1.0150997788583023,10,2.1820258531404915e-06,True
110,8.374174878649928e-163,random,trim_target,1.0150997788583023,10,8.725864411998314e-08,True
47850,3.1472857456806447e-257,random,ideal,1.0510475701511937,24,2.9924615216237087e-21,True
47850,3.1472857456806447e-257,random,untrimmed,1.0510475701511937,24,1.2329668931434783e-08,True
47850,3.1472857456806447e-257,random,trim_target,1.0510475701511937,24,4.926671648035379e-10,True
282,1.2900559910719665e+106,random,ideal,1.3446553151454148,11,1.5185402676685132e-19,True
282,1.2900559910719665e+106,random,untrimmed,1.3446553151454148,11,1.2359668537455203e-06,True
282,1.2900559910719665e+106,random,trim_target,1.3446553151454148,11,4.600214419282867e-08,True
812490,1.5953826872839314e+163,random,ideal,1.9622575987150375,28,4.77225555316061e-22,True
812490,1.5953826872839314e+163,random,untrimmed,1.9622575987150375,28,1.2923155412395977e-09,True
812490,1.5953826872839314e+163,random,trim_target,1.9622575987150375,28,4.461371083139888e-11,True
488,3.171296446442628e+68,random,ideal,1.7059400958813284,12,4.612249381375102e-21,True
488,3.171296446442628e+68,random,untrimmed,1.7059400958813284,12,1.0167949084158315e-06,True
488,3.171296446442628e+68,random,trim_target,1.7059400958813284,12,3.363005537822955e-08,True
254804,1.8465713457790973e+58,random,ideal,1.6131452240687338,26,1.432943053568829e-23,True
254804,1.8465713457790973e+58,random,untrimmed,1.6131452240687338,26,3.155123690298924e-09,True
254804,1.8465713457790973e+58,random,trim_target,1.6131452240687338,26,1.1562955457348288e-10,True
25561,7.528978515242012e-162,random,ideal,1.3887109183031838,22,1.0418387364688215e-21,True
25561,7.528978515242012e-162,random,untrimmed,1.3887109183031838,22,2.5060211653214847e-08,True
25561,7.528978515242012e-162,random,trim_target,1.3887109183031838,22,9.550978374367094e-10,True
540496,8.850609487075304e-34,random,ideal,1.1910896928717827,27,4.573827550236868e-22,True
540496,8.850609487075304e-34,random,untrimmed,1.1910896928717827,27,1.3118191134675195e-09,True
540496,8.850609487075304e-34,random,trim_target,1.1910896928717827,27,5.187387034821829e-11,True
39,1.0924372154217359e+81,random,ideal,1.3530169076598695,8,5.604383592988499e-19,True
39,1.0924372154217359e+81,random,untrimmed,1.3530169076598695,8,7.037523917722113e-06,True
39,1.0924372154217359e+81,random,trim_target,1.3530169076598695,8,2.560545313612172e-07,True
791010,4.115379034061017e-131,random,ideal,1.3962569417657376,26,1.2766810897691229e-22,True
791010,4.115379034061017e-131,random,untrimmed,1.3962569417657376,26,9.38494926248705e-10,True
791010,4.115379034061017e-131,random,trim_target,1.3962569417657376,26,3.596335805504869e-11,True
119,4.909395842316273e-210,random,ideal,1.2345297739124512,11,1.7409337736844076e-18,True
119,4.909395842316273e-210,random,untrimmed,1.2345297739124512,11,2.574979123078124e-06,True
119,4.909395842316273e-210,random,trim_target,1.2345297739124512,11,9.901111070964763e-08,True
642236,3.120120431009241e-169,random,ideal,1.2195562943123452,29,9.919663915795883e-23,True
642236,3.120120431009241e-169,random,untrimmed,1.2195562943123452,29,1.1730200325164812e-09,True
642236,3.120120431009241e-169,random,trim_target,1.2195562943123452,29,4.626624524715129e-11,True
666,3.306540924373901e+232,random,ideal,1.2930139909533702,13,1.8970829185095656e-19,True
666,3.306540924373901e+232,random,untrimmed,1.2930139909533702,13,5.675845077869293e-07,True
666,3.306540924373901e+232,random,trim_target,1.2930139909533702,13,2.162038160791642e-08,True
769611,2.3360571759412625e-65,random,ideal,1.1729672955784476,31,1.629247563154229e-22,True
769611,2.3360571759412625e-65,random,untrimmed,1.1729672955784476,31,1.0248728052239523e-09,True
769611,2.3360571759412625e-65,random,trim_target,1.1729672955784476,31,4.064734798028678e-11,True
107,7.205339454951281e-26,random,ideal,1.0602652838584612,10,5.20120584115218e-19,True
107,7.205339454951281e-26,random,untrimmed,1.0602652838584612,10,2.3318561831728583e-06,True
107,7.205339454951281e-26,random,trim_target,1.0602652838584612,10,9.294641898807183e-08,True
32700,5.839332861722708e-12,random,ideal,1.0718137063039437,25,1.559760811325501e-21,True
32700,5.839332861722708e-12,random,untrimmed,1.0718137063039437,25,1.8600053503334335e-08,True
32700,5.839332861722708e-12,random,trim_target,1.0718137063039437,25,7.425086803663876e-10,True
981632,1397.2131378656436,random,ideal,1.991946809039194,28,3.1100622525126814e-22,True
981632,1397.2131378656436,random,untrimmed,1.991946809039194,28,1.0579397389863953e-09,True
981632,1397.2131378656436,random,trim_target,1.991946809039194,28,3.6135868706229776e-11,True
231224,2.9731392185439754e+227,random,ideal,1.1371731911462,25,4.682761946875317e-22,True
231224,2.9731392185439754e+227,random,untrimmed,1.1371731911462,25,2.7458157718708848e-09,True
231224,2.9731392185439754e+227,random,trim_target,1.1371731911462,25,1.0908876677981525e-10,True
10056,8.891967804718373e-200,random,ideal,1.767928161331292,18,1.7817719156811488e-21,True
10056,8.891967804718373e-200,random,untrimmed,1.767928161331292,18,6.798337368311306e-08,True
10056,8.891967804718373e-200,random,trim_target,1.767928161331292,18,2.3246553304176487e-09,True
757210,2.3260896350909677e+83,random,ideal,1.7676620389539244,30,2.3159523325662383e-22,True
757210,2.3260896350909677e+83,random,untrimmed,1.7676620389539244,30,1.3041330252388026e-09,True
757210,2.3260896350909677e+83,random,trim_target,1.7676620389539244,30,4.6945368657505905e-11,True
208,6.260800880423414e-126,random,ideal,1.0595173866012522,9,4.444774154500774e-19,True
208,6.260800880423414e-126,random,untrimmed,1.0595173866012522,9,1.0925571671465787e-06,True
208,6.260800880423414e-126,random,trim_target,1.0595173866012522,9,4.353801280996969e-08,True
272060,6.231294039138043e-44,random,ideal,1.1376320974309755,26,6.664008917853039e-22,True
272060,6.231294039138043e-44,random,untrimmed,1.1376320974309755,26,2.481830109718243e-09,True
272060,6.231294039138043e-44,random,trim_target,1.1376320974309755,26,9.863719960244572e-11,True
177,1.2434903415950932e-29,random,ideal,1.7157031383154524,10,9.217300048401811e-19,True
177,1.2434903415950932e-29,random,untrimmed,1.7157031383154524,10,2.6823814637097036e-06,True
177,1.2434903415950932e-29,random,trim_target,1.7157031383154524,10,8.747461980595448e-08,True
395947,1.2356470983201876e-257,random,ideal,1.092871767255488,26,3.601647451909817e-22,True
395947,1.2356470983201876e-257,random,untrimmed,1.092871767255488,26,1.6817646454033764e-09,True
395947,1.2356470983201876e-257,random,trim_target,1.092871767255488,26,6.706708523776127e-11,True
21,2.3001958353245744e-298,random,ideal,1.0746777225857373,6,7.110188190224101e-18,True
21,2.3001958353245744e-298,random,untrimmed,1.0746777225857373,6,7.370639912494358e-06,True
21,2.3001958353245744e-298,random,trim_target,1.0746777225857373,6,2.923942526341019e-07,True
915725,2.8179047912873695e+232,random,ideal,1.8552446278392654,30,4.880949609252925e-22,True
915725,2.8179047912873695e+232,random,untrimmed,1.8552446278392654,30,1.1408880570919066e-09,True
915725,2.8179047912873695e+232,random,trim_target,1.8552446278392654,30,4.046585883666494e-11,True
220,3.0742770233256927e-90,random,ideal,1.2648972895671344,11,5.7875736679350645e-19,True
220,3.0742770233256927e-90,random,untrimmed,1.2648972895671344,11,1.4124336508086343e-06,True
220,3.0742770233256927e-90,random,trim_target,1.2648972895671344,11,5.378457777620548e-08,True
794455,3.500226091509525e+217,random,ideal,1.3873746263716662,30,4.135562137272274e-23,True
794455,3.500226091509525e+217,random,untrimmed,1.3873746263716662,30,1.0700728559577844e-09,True
794455,3.500226091509525e+217,random,trim_target,1.3873746263716662,30,4.129722521539139e-11,True
3,6.482168814655591e-222,random,ideal,1.1715670537785914,2,1.3433313072748115e-17,True
3,6.482168814655591e-222,random,untrimmed,1.1715670537785914,2,2.2129039794354157e-05,True
3,6.482168814655591e-222,random,trim_target,1.1715670537785914,2,8.252422854349801e-07,True
578870,5.826776293065629e-128,random,ideal,1.914641266385595,28,3.0871540642881195e-22,True
578870,5.826776293065629e-128,random,untrimmed,1.914641266385595,28,1.7776776304383213e-09,True
578870,5.826776293065629e-128,random,trim_target,1.914641266385595,28,6.196615124828682e-11,True
5717,7.389674689163584e-196,random,ideal,1.1410579972041595,18,3.293941453792088e-20,True
5717,7.389674689163584e-196,random,untrimmed,1.1410579972041595,18,8.099729940603408e-08,True
5717,7.389674689163584e-196,random,trim_target,1.1410579972041595,18,3.2079076124643678e-09,True
654106,5.3434610184807097e+213,random,ideal,1.4682619290973324,30,2.7260219585471393e-22,True
654106,5.3434610184807097e+213,random,untrimmed,1.4682619290973324,30,1.3076233884086287e-09,True
654106,5.3434610184807097e+213,random,trim_target,1.4682619290973324,30,4.973562583854175e-11,True
136,2.1985837801560793e+223,random,ideal,1.2347219668733782,8,4.827812359051592e-19,True
136,2.1985837801560793e+223,random,untrimmed,1.2347219668733782,8,1.793828578870053e-06,True
136,2.1985837801560793e+223,random,trim_target,1.2347219668733782,8,6.825930018765682e-08,True
351966,8.262832044541883e-253,random,ideal,1.5571648168639365,30,6.953050088613798e-22,True
351966,8.262832044541883e-253,random,untrimmed,1.5571648168639365,30,2.5514480412330354e-09,True
351966,8.262832044541883e-253,random,trim_target,1.5571648168639365,30,9.557539643659459e-11,True
1911,3.3821609397859595e-151,random,ideal,1.3648277016018473,18,6.184786472500799e-21,True
1911,3.3821609397859595e-151,random,untrimmed,1.3648277016018473,18,2.743107566489241e-07,True
1911,3.3821609397859595e-151,random,trim_target,1.3648277016018473,18,1.0408183923054912e-08,True
192809,3.7575552639199908e-199,random,ideal,1.0548497478760916,25,2.3893576135652835e-22,True
192809,3.7575552639199908e-199,random,untrimmed,1.0548497478760916,25,3.1925773138513024e-09,True
192809,3.7575552639199908e-199,random,trim_target,1.0548497478760916,25,1.275546170942961e-10,True
13,2.0857415688239266e-08,random,ideal,1.3997174728135153,5,2.1109318855633488e-18,True
13,2.0857415688239266e-08,random,untrimmed,1.3997174728135153,5,1.6033634598588407e-05,True
13,2.0857415688239266e-08,random,trim_target,1.3997174728135153,5,5.503158439156587e-07,True
578950,7.873669761518979e+102,random,ideal,1.7637312534028942,27,1.0297224295277439e-23,True
578950,7.873669761518979e+102,random,untrimmed,1.7637312534028942,27,1.5966185013552407e-09,True
578950,7.873669761518979e+102,random,trim_target,1.7637312534028942,27,5.709641086050117e-11,True
79754,2.3306695979235196e-246,random,ideal,1.1119907039062926,24,1.5922341239423844e-21,True
79754,2.3306695979235196e-246,random,untrimmed,1.1119907039062926,24,7.606302071869683e-09,True
79754,2.3306695979235196e-246,random,trim_target,1.1119907039062926,24,3.0278098221932004e-10,True
822752,1.3750818418681328e-130,random,ideal,1.9335817917809826,27,1.2088711750781083e-22,True
822752,1.3750818418681328e-130,random,untrimmed,1.9335817917809826,27,1.2124090627869552e-09,True
822752,1.3750818418681328e-130,random,trim_target,1.9335817917809826,27,4.184306329685085e-11,True
7543,2.1345551420384017e+232,random,ideal,1.4305492445457189,21,8.7739305557782e-21,True
7543,2.1345551420384017e+232,random,untrimmed,1.4305492445457189,21,8.307172168567574e-08,True
7543,2.1345551420384017e+232,random,trim_target,1.4305492445457189,21,3.130215332377532e-09,True
804809,1.6055441058806975e-123,random,ideal,1.5259976750206607,28,2.984415047930088e-22,True
804809,1.6055441058806975e-123,random,untrimmed,1.5259976750206607,28,1.052852376128874e-09,True
804809,1.6055441058806975e-123,random,trim_target,1.5259976750206607,28,3.955104555694083e-11,True
122,2.2884724255421435e+296,random,ideal,1.0245967196156525,10,1.758186924646074e-18,True
122,2.2884724255421435e+296,random,untrimmed,1.0245967196156525,10,1.9394110676366376e-06,True
122,2.2884724255421435e+296,random,trim_target,1.0245967196156525,10,7.75261604530115e-08,True
923211,0.0007796712523217223,random,ideal,1.386931472825276,28,3.7855057767373865e-22,True
923211,0.0007796712523217223,random,untrimmed,1.386931472825276,28,8.554213496994458e-10,True
923211,0.0007796712523217223,random,trim_target,1.386931472825276,28,3.292369568689615e-11,True
290,7.419160762285464e+97,random,ideal,1.1466488070070577,10,4.647792846086322e-19,True
290,7.419160762285464e+97,random,untrimmed,1.1466488070070577,10,9.404497200402762e-07,True
290,7.419160762285464e+97,random,trim_target,1.1466488070070577,10,3.694177272594959e-08,True
177365,1.159133734225572e+251,random,ideal,1.021237395626956,26,1.1239687885362852e-21,True
177365,1.159133734225572e+251,random,untrimmed,1.021237395626956,26,3.629275797621648e-09,True
177365,1.159133734225572e+251,random,trim_target,1.021237395626956,26,1.4514764850057225e-10,True
3360,1.6560503592836823e+218,random,ideal,1.5095368531632993,14,2.739012239602851e-20,True
3360,1.6560503592836823e+218,random,untrimmed,1.5095368531632993,14,1.4029180252833425e-07,True
3360,1.6560503592836823e+218,random,trim_target,1.5095368531632993,14,5.029176254249929e-09,True
751902,2.639406333297511e-31,random,ideal,1.780613725624211,30,6.182299654953607e-23,True
751902,2.639406333297511e-31,random,untrimmed,1.780613725624211,30,1.325295467067878e-09,True
751902,2.639406333297511e-31,random,trim_target,1.780613725624211,30,4.760536316889969e-11,True
13750,3.3989800996812147e-212,random,ideal,1.3857947219843703,21,1.2460430383880936e-20,True
13750,3.3989800996812147e-212,random,untrimmed,1.3857947219843703,21,4.395247101225177e-08,True
13750,3.3989800996812147e-212,random,trim_target,1.3857947219843703,21,1.6713579679248383e-09,True
180644,8.09448869759767e+66,random,ideal,1.3862693377759272,23,1.4012388002588252e-21,True
180644,8.09448869759767e+66,random,untrimmed,1.3862693377759272,23,3.610259937710458e-09,True
180644,8.09448869759767e+66,random,trim_target,1.3862693377759272,23,1.378170600118719e-10,True
507,7.992444681486563e-162,random,ideal,1.4759123476096156,15,1.418557596825769e-19,True
507,7.992444681486563e-162,random,untrimmed,1.4759123476096156,15,9.557677639634452e-07,True
507,7.992444681486563e-162,random,trim_target,1.4759123476096156,15,3.4811202859261e-08,True
784457,2.6080822123709456e-28,random,ideal,1.0763301590094065,29,1.157841749220245e-22,True
784457,2.6080822123709456e-28,random,untrimmed,1.0763301590094065,29,9.108753022628375e-10,True
784457,2.6080822123709456e-28,random,trim_target,1.0763301590094065,29,3.636493327543304e-11,True
225,2.9659240873464876e+65,random,ideal,1.0097395295636513,10,6.277484284911081e-19,True
225,2.9659240873464876e+65,random,untrimmed,1.0097395295636513,10,1.0867873054564878e-06,True
225,2.9659240873464876e+65,random,trim_target,1.0097395295636513,10,4.346644756336296e-08,True
130102,5.400732872564086e-229,random,ideal,1.4919962284414872,26,1.4306378970938228e-21,True
130102,5.400732872564086e-229,random,untrimmed,1.4919962284414872,26,5.806218526530059e-09,True
130102,5.400732872564086e-229,random,trim_target,1.4919962284414872,26,2.1815064231860142e-10,True
837,8.31717917414212e+134,random,ideal,1.8321528307434745,13,2.6928409986917574e-19,True
837,8.31717917414212e+134,random,untrimmed,1.8321528307434745,13,7.366102218824279e-07,True
837,8.31717917414212e+134,random,trim_target,1.8321528307434745,13,2.4041811932382456e-08,True
280467,1.9448036641149583e-43,random,ideal,1.069541538723422,26,8.4679189666410255e-22,True
280467,1.9448036641149583e-43,random,untrimmed,1.069541538723422,26,2.3670128778328175e-09,True
280467,1.9448036641149583e-43,random,trim_target,1.069541538723422,26,9.451762210881655e-11,True
2001,1.0306542782428236e-283,random,ideal,1.6345920334844333,16,9.904863261178184e-20,True
2001,1.0306542782428236e-283,random,untrimmed,1.6345920334844333,16,2.8744276732270946e-07,True
2001,1.0306542782428236e-283,random,trim_target,1.6345920334844333,16,1.0064148358168331e-08,True
300595,3.3473669452485076e+57,random,ideal,1.7480745917981315,26,3.430252590029601e-22,True
300595,3.3473669452485076e+57,random,untrimmed,1.7480745917981315,26,3.0207990851430734e-09,True
300595,3.3473669452485076e+57,random,trim_target,1.7480745917981315,26,1.0824792923605879e-10,True
21,5.575463254205037e+196,random,ideal,1.53868806459201,6,1.1872655675042507e-17,True
21,5.575463254205037e+196,random,untrimmed,1.53868806459201,6,1.3815902421743154e-05,True
21,5.575463254205037e+196,random,trim_target,1.53868806459201,6,4.5406339467336494e-07,True
601426,1.935410069112804e-84,random,ideal,1.6542764369005534,27,5.60696145731718e-23,True
601426,1.935410069112804e-84,random,untrimmed,1.6542764369005534,27,1.4460482063131856e-09,True
601426,1.935410069112804e-84,random,trim_target,1.6542764369005534,27,5.2832401977452075e-11,True
99394,9.705875891909191e-36,random,ideal,1.6264233881299959,20,1.0381349128886512e-21,True
99394,9.705875891909191e-36,random,untrimmed,1.6264233881299959,20,6.875879799918235e-09,True
99394,9.705875891909191e-36,random,trim_target,1.6264233881299959,20,2.4680721239862937e-10,True
694864,8.633127624901876e-17,random,ideal,1.1279598752341615,26,4.535168594857374e-22,True
694864,8.633127624901876e-17,random,untrimmed,1.1279598752341615,26,9.495881057367344e-10,True
694864,8.633127624901876e-17,random,trim_target,1.1279598752341615,26,3.77669199768698e-11,True
319,5.1206647832610266e-284,random,ideal,1.3091008512655047,14,3.510670451768565e-19,True
319,5.1206647832610266e-284,random,untrimmed,1.3091008512655047,14,1.283925005708354e-06,True
319,5.1206647832610266e-284,random,trim_target,1.3091008512655047,14,4.886426653576652e-08,True
67074,3.4499434821344152e+44,random,ideal,1.1355717258197233,19,3.356036605867277e-22,True
67074,3.4499434821344152e+44,random,untrimmed,1.1355717258197233,19,7.476751818818672e-09,True
67074,3.4499434821344152e+44,random,trim_target,1.1355717258197233,19,2.965637944673797e-10,True
151,2.317440881751981e+281,random,ideal,1.4694610032694637,11,1.907653008252701e-18,True
151,2.317440881751981e+281,random,untrimmed,1.4694610032694637,11,2.6485973444309602e-06,True
151,2.317440881751981e+281,random,trim_target,1.4694610032694637,11,9.478269493245751e-08,True
353285,5.780967741826232e+201,random,ideal,1.953096431909107,24,8.522134562747261e-22,True
353285,5.780967741826232e+201,random,untrimmed,1.953096431909107,24,2.7018274230773928e-09,True
353285,5.780967741826232e+201,random,trim_target,1.953096431909107,24,9.2050076246348e-11,True
999,3.1245715809731233e-284,random,ideal,1.4341818339053285,16,2.738731669724236e-19,True
999,3.1245715809731233e-284,random,untrimmed,1.4341818339053285,16,4.971686835798996e-07,True
999,3.1245715809731233e-284,random,trim_target,1.4341818339053285,16,1.8411311182219298e-08,True
549729,2.2430502483779716e+283,random,ideal,1.4838954585697135,26,2.5325255296475064e-22,True
549729,2.2430502483779716e+283,random,untrimmed,1.4838954585697135,26,1.4261070133826545e-09,True
549729,2.2430502483779716e+283,random,trim_target,1.4838954585697135,26,5.3804694546976224e-11,True
350,8.140157644687381e-66,random,ideal,1.1588776519015107,13,3.068070576591317e-19,True
350,8.140157644687381e-66,random,untrimmed,1.1588776519015107,13,9.665006645631332e-07,True
350,8.140157644687381e-66,random,trim_target,1.1588776519015107,13,3.800654923806619e-08,True
99921,6.664325421364192e-119,random,ideal,1.5428910657208408,22,2.458354471091712e-21,True
99921,6.664325421364192e-119,random,untrimmed,1.5428910657208408,22,7.048478316548766e-09,True
99921,6.664325421364192e-119,random,trim_target,1.5428910657208408,22,2.601193745945742e-10,True
5,1.0349052130513674e-10,random,ideal,1.8238565951214012,3,2.3952976556227508e-17,True
5,1.0349052130513674e-10,random,untrimmed,1.8238565951214012,3,6.10298707812538e-05,True
5,1.0349052130513674e-10,random,trim_target,1.8238565951214012,3,1.6986927519481363e-06,True
155271,2.078290492769333e-188,random,ideal,1.2497523042745073,26,1.2989699814662208e-21,True
155271,2.078290492769333e-188,random,untrimmed,1.2497523042745073,26,4.486024234028862e-09,True
155271,2.078290492769333e-188,random,trim_target,1.2497523042745073,26,1.7599903145875385e-10,True
36654,2.727121125911415e-131,random,ideal,1.1580795985747596,23,5.052679874274068e-22,True
36654,2.727121125911415e-131,random,untrimmed,1.1580795985747596,23,1.6273680824338534e-08,True
36654,2.727121125911415e-131,random,trim_target,1.1580795985747596,23,6.447497788344401e-10,True
889803,4.546421870768372e+102,random,ideal,1.554062059708814,30,1.6030796484141088e-23,True
889803,4.546421870768372e+102,random,untrimmed,1.554062059708814,30,1.017868107066553e-09,True
889803,4.546421870768372e+102,random,trim_target,1.554062059708814,30,3.81762470298494e-11,True
584,1.7908063794394284e-44,random,ideal,1.8025624528603448,11,2.6288019305368492e-19,True
584,1.7908063794394284e-44,random,untrimmed,1.8025624528603448,11,9.157278409557813e-07,True
584,1.7908063794394284e-44,random,trim_target,1.8025624528603448,11,2.9319946579212892e-08,True
575217,1.4224667196373503e+257,random,ideal,1.5753265253545183,28,1.8365821642202792e-22,True
575217,1.4224667196373503e+257,random,untrimmed,1.5753265253545183,28,1.5113867639329912e-09,True
575217,1.4224667196373503e+257,random,trim_target,1.5753265253545183,28,5.6261604958179555e-11,True
3369,3.114241320076131e+298,random,ideal,1.491250167647357,16,5.669908526819557e-22,True
3369,3.114241320076131e+298,random,untrimmed,1.491250167647357,16,1.564722881689398e-07,True
3369,3.114241320076131e+298,random,trim_target,1.491250167647357,16,5.713923548224053e-09,True
938711,4.237772936717645e-89,random,ideal,1.827555571250904,30,2.532720974336562e-22,True
938711,4.237772936717645e-89,random,untrimmed,1.827555571250904,30,1.1119933292024028e-09,True
938711,4.237772936717645e-89,random,trim_target,1.827555571250904,30,3.9706196147193946e-11,True
83121,612839078037.5564,random,ideal,1.6524483393697293,22,3.0577016336831064e-21,True
83121,612839078037.5564,random,untrimmed,1.6524483393697293,22,9.059649805490584e-09,True
83121,612839078037.5564,random,trim_target,1.6524483393697293,22,3.2617500563286434e-10,True
642556,1.7428299426128767e-188,random,ideal,1.165415292186572,31,2.5138587889781545e-22,True
642556,1.7428299426128767e-188,random,untrimmed,1.165415292186572,31,1.2309255911983002e-09,True
642556,1.7428299426128767e-188,random,trim_target,1.165415292186572,31,4.8854177977441175e-11,True
13637,9.784543016991368e-50,random,ideal,1.3428684362331373,19,1.410602212467469e-20,True
13637,9.784543016991368e-50,random,untrimmed,1.3428684362331373,19,4.00186278989439e-08,True
13637,9.784543016991368e-50,random,trim_target,1.3428684362331373,19,1.5301003745352685e-09,True
643559,3.4936326091878123e+190,random,ideal,1.459982570574574,30,1.9716530695456607e-23,True
643559,3.4936326091878123e+190,random,untrimmed,1.459982570574574,30,1.3497833457783236e-09,True
643559,3.4936326091878123e+190,random,trim_target,1.459982570574574,30,5.146274768053439e-11,True
2271,3.6530407750140677e+273,random,ideal,1.1153777278552066,18,8.931937037989256e-20,True
2271,3.6530407750140677e+273,random,untrimmed,1.1153777278552066,18,2.0577833433344063e-07,True
2271,3.6530407750140677e+273,random,trim_target,1.1153777278552066,18,8.176298923588174e-09,True
171190,1.0816225964178282e-64,random,ideal,1.2662094360965979,26,3.4819906365222983e-22,True
171190,1.0816225964178282e-64,random,untrimmed,1.2662094360965979,26,4.062339836835804e-09,True
171190,1.0816225964178282e-64,random,trim_target,1.2662094360965979,26,1.589758123533357e-10,True
515,3.1458935098192705e+47,random,ideal,1.7735750935668362,11,1.1689109296886725e-19,True
515,3.1458935098192705e+47,random,untrimmed,1.7735750935668362,11,1.0782552541184684e-06,True
515,3.1458935098192705e+47,random,trim_target,1.7735750935668362,11,3.5335901305016145e-08,True
536651,9.058854452082683e+166,random,ideal,1.5727459236291066,25,3.4111566375899613e-22,True
536651,9.058854452082683e+166,random,untrimmed,1.5727459236291066,25,1.5035784990303036e-09,True
536651,9.058854452082683e+166,random,trim_target,1.5727459236291066,25,5.5683765266785126e-11,True
147,2.862704351888583e+286,random,ideal,1.626632693900606,10,5.050597164667481e-19,True
147,2.862704351888583e+286,random,untrimmed,1.626632693900606,10,3.031801961265243e-06,True
147,2.862704351888583e+286,random,trim_target,1.626632693900606,10,1.0227687841495594e-07,True
218520,9.456121963026702e+38,random,ideal,1.703712195303117,25,2.5769760200563396e-21,True
218520,9.456121963026702e+38,random,untrimmed,1.703712195303117,25,3.792474579172689e-09,True
218520,9.456121963026702e+38,random,trim_target,1.703712195303117,25,1.36083602048904e-10,True
336,1.8702479026559883e+293,random,ideal,1.9090633020906034,10,1.558794245300544e-19,True
336,1.8702479026559883e+293,random,untrimmed,1.9090633020906034,10,1.6605089726265047e-06,True
336,1.8702479026559883e+293,random,trim_target,1.9090633020906034,10,5.080693139206279e-08,True
146128,1.0387530901180401e-258,random,ideal,1.1065144635327526,24,7.6908777132816955e-22,True
146128,1.0387530901180401e-258,random,untrimmed,1.1065144635327526,24,4.174561287809338e-09,True
146128,1.0387530901180401e-258,random,trim_target,1.1065144635327526,24,1.6625991540058554e-10,True
979,8.263285714001365e+72,random,ideal,1.5419284588382327,15,8.206907629805476e-20,True
979,8.263285714001365e+72,random,untrimmed,1.5419284588382327,15,5.285903358704105e-07,True
979,8.263285714001365e+72,random,trim_target,1.5419284588382327,15,1.891606908187181e-08,True
612446,9.244370463940316e+140,random,ideal,1.403583631410251,28,6.0153753289017656e-24,True
612446,9.244370463940316e+140,random,untrimmed,1.403583631410251,28,1.2954501386687545e-09,True
612446,9.244370463940316e+140,random,trim_target,1.403583631410251,28,4.9714105147756203e-11,True
470,7.885280254411665e+255,random,ideal,1.3645724826399048,13,1.190729289565124e-19,True
470,7.885280254411665e+255,random,untrimmed,1.3645724826399048,13,8.355961949390801e-07,True
470,7.885280254411665e+255,random,trim_target,1.3645724826399048,13,3.113729370134142e-08,True
673239,8.794061166870221e-161,random,ideal,1.7089324484342652,29,3.5219329773410727e-22,True
673239,8.794061166870221e-161,random,untrimmed,1.7089324484342652,29,1.432787772238092e-09,True
673239,8.794061166870221e-161,random,trim_target,1.7089324484342652,29,5.2182102831851514e-11,True
222346,1.5644502724635582e+140,random,ideal,1.3049912676217068,24,2.782311841983748e-22,True
222346,1.5644502724635582e+140,random,untrimmed,1.3049912676217068,24,2.9289498428539824e-09,True
222346,1.5644502724635582e+140,random,trim_target,1.3049912676217068,24,1.1366132025783643e-10,True
764820,1.2695096671471123e+68,random,ideal,1.4111868946209232,29,8.892686713546212e-23,True
764820,1.2695096671471123e+68,random,untrimmed,1.4111868946209232,29,1.0493990638714942e-09,True
764820,1.2695096671471123e+68,random,trim_target,1.4111868946209232,29,4.023323697085577e-11,True
452,3.4026373470836645e+144,random,ideal,1.7582057776775126,11,3.623600062214031e-20,True
452,3.4026373470836645e+144,random,untrimmed,1.7582057776775126,11,1.119512674823029e-06,True
452,3.4026373470836645e+144,random,trim_target,1.7582057776775126,11,3.620100426414547e-08,True
785716,7.034040180380552e-212,random,ideal,1.3959247254796934,31,3.1820777670241894e-22,True
785716,7.034040180380552e-212,random,untrimmed,1.3959247254796934,31,1.0714598330329733e-09,True
785716,7.034040180380552e-212,random,trim_target,1.3959247254796934,31,4.1273563691355816e-11,True
82,1.5962200874369405e+265,random,ideal,1.8176835646862044,8,5.789802517767752e-19,True
82,1.5962200874369405e+265,random,untrimmed,1.8176835646862044,8,5.712747676865722e-06,True
