 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 4.21609575533827568e-08  1.90067563959733205e-01  1.91228386911881237e-01  1.00000000000000000e+00  6.09204836472335036e-12  1.00116082586090593e+00  9.51882556988023836e-08
 4.24317705533316961e-08  1.91163523627177145e-01  1.92344868204408631e-01  1.00000000000000000e+00  6.32156629017624954e-12  1.00118134761544808e+00  9.87744732840039567e-08
 4.27023492636324035e-08  1.92257054067087568e-01  1.93459118134562708e-01  1.00000000000000000e+00  6.55792215296283779e-12  1.00120206723988980e+00  1.02467533640044407e-07
 4.29727005120663442e-08  1.93348188662299442e-01  1.94571170621580636e-01  1.00000000000000000e+00  6.80127018831644692e-12  1.00122298527077214e+00  1.06269846692444559e-07
 4.32428310173297527e-08  1.94436960191189778e-01  1.95681058983298212e-01  1.00000000000000000e+00  7.05176717274893614e-12  1.00124410224769655e+00  1.10183862074202195e-07
 4.35127473922363635e-08  1.95523400844381828e-01  1.96788815952876783e-01  1.00000000000000000e+00  7.30957245640218137e-12  1.00126541871334607e+00  1.14212069631284156e-07
 4.37824561480428181e-08  1.96607542245822831e-01  1.97894473700003154e-01  1.00000000000000000e+00  7.57484799705141437e-12  1.00128693521360868e+00  1.18356999953928401e-07
 4.40519636960098855e-08  1.97689415462601603e-01  1.98998063840620104e-01  1.00000000000000000e+00  7.84775839202141886e-12  1.00130865229749055e+00  1.22621224875334662e-07
 4.43212763511865954e-08  1.98769051023591964e-01  2.00099617455666068e-01  1.00000000000000000e+00  8.12847091274904692e-12  1.00133057051721241e+00  1.27007358011703873e-07
 4.45904003349548836e-08  1.99846478932985377e-01  2.01199165104614774e-01  1.00000000000000000e+00  8.41715553870615848e-12  1.00135269042821506e+00  1.31518055292283794e-07
 4.48593417786041112e-08  2.00921728687829704e-01  2.02296736843113334e-01  1.00000000000000000e+00  8.71398499298738698e-12  1.00137501258926020e+00  1.36156015515427959e-07
 4.51281067248963081e-08  2.01994829287409222e-01  2.03392362232304419e-01  1.00000000000000000e+00  9.01913477631341144e-12  1.00139753756237204e+00  1.40923980879897063e-07
 4.53967011315781775e-08  2.03065809250306456e-01  2.04486070355998500e-01  1.00000000000000000e+00  9.33278320371045028e-12  1.00142026591294897e+00  1.45824737557975830e-07
 4.56651308727127436e-08  2.04134696622650130e-01  2.05577889828857191e-01  1.00000000000000000e+00  9.65511143930342626e-12  1.00144319820969763e+00  1.50861116239116091e-07
 4.59334017426226408e-08  2.05201518996676296e-01  2.06667848815117572e-01  1.00000000000000000e+00  9.98630353473798738e-12  1.00146633502479587e+00  1.56035992730281108e-07
 4.62015194574781484e-08  2.06266303519793609e-01  2.07755975037629215e-01  1.00000000000000000e+00  1.03265464654835898e-11  1.00148967693386637e+00  1.61352288523181137e-07
 4.64694896570247739e-08  2.07329076904128912e-01  2.08842295787387722e-01  1.00000000000000000e+00  1.06760301677758220e-11  1.00151322451596259e+00  1.66812971371497295e-07
 4.67373179081319041e-08  2.08389865443205619e-01  2.09926837940366456e-01  1.00000000000000000e+00  1.10349475785298060e-11  1.00153697835372424e+00  1.72421055914528285e-07
 4.70050097051962042e-08  2.09448695016055952e-01  2.11009627961513402e-01  1.00000000000000000e+00  1.14034946717803830e-11  1.00156093903325982e+00  1.78179604246568529e-07
 4.72725704742872623e-08  2.10505591106074141e-01  2.12090691923825903e-01  1.00000000000000000e+00  1.17818705007329669e-11  1.00158510714437043e+00  1.84091726573952639e-07
 4.75400055727721021e-08  2.11560578801896021e-01  2.13170055509054379e-01  1.00000000000000000e+00  1.21702772342677051e-11  1.00160948328037258e+00  1.90160581785432893e-07
 4.78073202934824657e-08  2.12613682816157279e-01  2.14247744026698994e-01  1.00000000000000000e+00  1.25689202004053866e-11  1.00163406803833643e+00  1.96389378131334146e-07
 4.80745198653683130e-08  2.13664927490287704e-01  2.15323782418731291e-01  1.00000000000000000e+00  1.29780079254965018e-11  1.00165886201901477e+00  2.02781373835882815e-07
 4.83416094551943095e-08  2.14714336803363465e-01  2.16398195268471538e-01  1.00000000000000000e+00  1.33977521754410755e-11  1.00168386582686630e+00  2.09339877741266773e-07
 4.86085941705238970e-08  2.15761934385938908e-01  2.17471006814573015e-01  1.00000000000000000e+00  1.38283679996456909e-11  1.00170908007020976e+00  2.16068249994463852e-07
 4.88754790597792937e-08  2.16807743522318103e-01  2.18542240953177092e-01  1.00000000000000000e+00  1.42700737710598360e-11  1.00173450536110620e+00  2.22969902672809843e-07
 4.91422691157311842e-08  2.17851787166222610e-01  2.19611921253793196e-01  1.00000000000000000e+00  1.47230912323745271e-11  1.00176014231557287e+00  2.30048300505851861e-07
 4.94089692750180878e-08  2.18894087940829013e-01  2.20680070959175606e-01  1.00000000000000000e+00  1.51876455363831830e-11  1.00178599155342041e+00  2.37306961505987082e-07
 4.96755844222838428e-08  2.19934668156820057e-01  2.21746713003662083e-01  1.00000000000000000e+00  1.56639652948446700e-11  1.00181205369854265e+00  2.44749457731947805e-07
 4.99421193889466698e-08  2.20973549809381942e-01  2.22811870009944457e-01  1.00000000000000000e+00  1.61522826187906223e-11  1.00183832937868900e+00  2.52379415918603191e-07
 5.02085789569488403e-08  2.22010754594601789e-01  2.23875564305728025e-01  1.00000000000000000e+00  1.66528331682702751e-11  1.00186481922572601e+00  2.60200518254222685e-07
 5.04749678590858089e-08  2.23046303912447563e-01  2.24937817926644357e-01  1.00000000000000000e+00  1.71658561967870588e-11  1.00189152387557101e+00  2.68216503074797320e-07
 5.07412907807440138e-08  2.24080218875190834e-01  2.25998652624749385e-01  1.00000000000000000e+00  1.76915945989771641e-11  1.00191844396826713e+00  2.76431165609017627e-07
 5.10075523612057045e-08  2.25112520314086406e-01  2.27058089875239538e-01  1.00000000000000000e+00  1.82302949582477261e-11  1.00194558014802082e+00  2.84848358722620151e-07
 5.12737571947350236e-08  2.26143228785153499e-01  2.28116150882251179e-01  1.00000000000000000e+00  1.87822075946992813e-11  1.00197293306321833e+00  2.93471993667175636e-07
 5.15399098328859992e-08  2.27172364579634745e-01  2.29172856589467594e-01  1.00000000000000000e+00  1.93475866163719747e-11  1.00200050336657576e+00  3.02306040880811397e-07
 5.18060147842373378e-08  2.28199947724442520e-01  2.30228227680452785e-01  1.00000000000000000e+00  1.99266899659211392e-11  1.00202829171502583e+00  3.11354530717517017e-07
 5.20720765167954036e-08  2.29225997992886593e-01  2.31282284589544834e-01  1.00000000000000000e+00  2.05197794736278917e-11  1.00205629876988289e+00  3.20621554275435097e-07
 5.23380994593167020e-08  2.30250534911159127e-01  2.32335047508401144e-01  1.00000000000000000e+00  2.11271209090900730e-11  1.00208452519690527e+00  3.30111264204531737e-07
 5.26040880008857258e-08  2.31273577758063897e-01  2.33386536385605303e-01  1.00000000000000000e+00  2.17489840296488617e-11  1.00211297166617053e+00  3.39827875463262873e-07
 5.28700464946471748e-08  2.32295145580695445e-01  2.34436770942668543e-01  1.00000000000000000e+00  2.23856426391767260e-11  1.00214163885239982e+00  3.49775666237135874e-07
 5.31359792563847666e-08  2.33315257190240266e-01  2.35485770669608296e-01  1.00000000000000000e+00  2.30373746358037780e-11  1.00217052743473478e+00  3.59958978684433644e-07
 5.34018905672289625e-08  2.34333931173619031e-01  2.36533554836843740e-01  1.00000000000000000e+00  2.37044626722491734e-11  1.00219963809698798e+00  3.70382229253892936e-07
 5.36677846607887376e-08  2.35351185845487504e-01  2.37580142445661197e-01  1.00000000000000000e+00  2.43871925820697429e-11  1.00222897152611479e+00  3.81049884094839252e-07
 5.39336657525550387e-08  2.36367039362021331e-01  2.38625552345161196e-01  1.00000000000000000e+00  2.50858547570951099e-11  1.00225852841536955e+00  3.91966480579610642e-07
 5.41995380259814988e-08  2.37381509668603302e-01  2.39669803178383545e-01  1.00000000000000000e+00  2.58007439952690476e-11  1.00228830946274550e+00  4.03136624926078411e-07
 5.44654056357690121e-08  2.38394614513440073e-01  2.40712913396237932e-01  1.00000000000000000e+00  2.65321595071172757e-11  1.00231831537128824e+00  4.14564992298707047e-07
 5.47312727058288520e-08  2.39406371440834487e-01  2.41754901250495868e-01  1.00000000000000000e+00  2.72804049472834367e-11  1.00234854684881602e+00  4.26256327301303354e-07
 5.49971433297669219e-08  2.40416797794087922e-01  2.42795784796689645e-01  1.00000000000000000e+00  2.80457884660151340e-11  1.00237900460791618e+00  4.38215444781486103e-07
 5.52630215726312573e-08  2.41425910723171711e-01  2.43835581901927390e-01  1.00000000000000000e+00  2.88286227694375815e-11  1.00240968936608899e+00  4.50447230772461884e-07
 5.55289114713225915e-08  2.42433727187275377e-01  2.44874310247435611e-01  1.00000000000000000e+00  2.96292251784580429e-11  1.00244060184574191e+00  4.62956643413406563e-07
 5.57948170364699123e-08  2.43440263962877074e-01  2.45911987336796728e-01  1.00000000000000000e+00  3.04479176934777379e-11  1.00247174277435724e+00  4.75748713960589253e-07
 5.60607422528806594e-08  2.44445537646366673e-01  2.46948630498578486e-01  1.00000000000000000e+00  3.12850270561200181e-11  1.00250311288449767e+00  4.88828547751874818e-07
 5.63266910811057898e-08  2.45449564660855463e-01  2.47984256893283073e-01  1.00000000000000000e+00  3.21408848154761989e-11  1.00253471291394747e+00  5.02201325241814962e-07
 5.65926674574089343e-08  2.46452361256918939e-01  2.49018883514044942e-01  1.00000000000000000e+00  3.30158273903937007e-11  1.00256654360566566e+00  5.15872302974900736e-07
 5.68586752960207886e-08  2.47453943521934366e-01  2.50052527196197527e-01  1.00000000000000000e+00  3.39101961402114815e-11  1.00259860570801695e+00  5.29846814690803418e-07
 5.71247184882957466e-08  2.48454327377703954e-01  2.51085204614758528e-01  1.00000000000000000e+00  3.48243374264338024e-11  1.00263089997463295e+00  5.44130272288027012e-07
 5.73908009049302134e-08  2.49453528589587831e-01  2.52116932293794838e-01  1.00000000000000000e+00  3.57586026856230895e-11  1.00266342716464463e+00  5.58728166962859560e-07
 5.76569263957906642e-08  2.50451562766606906e-01  2.53147726606471890e-01  1.00000000000000000e+00  3.67133484953726927e-11  1.00269618804262883e+00  5.73646070240196987e-07
 5.79230987914174522e-08  2.51448445367818185e-01  2.54177603781581885e-01  1.00000000000000000e+00  3.76889366471759856e-11  1.00272918337876171e+00  5.88889635112123419e-07
 5.81893219027150591e-08  2.52444191701860887e-01  2.55206579903021868e-01  1.00000000000000000e+00  3.86857342139207427e-11  1.00276241394875032e+00  6.04464597092510186e-07
 5.84555995232043093e-08  2.53438816936070677e-01  2.56234670919160190e-01  1.00000000000000000e+00  3.97041136279404993e-11  1.00279588053408553e+00  6.20376775436568882e-07
 5.87219354280693986e-08  2.54432336093573574e-01  2.57261892639786105e-01  1.00000000000000000e+00  4.07444527483285908e-11  1.00282958392189725e+00  6.36632074192632825e-07
 5.89883333764179631e-08  2.55424764062365195e-01  2.58288260745448972e-01  1.00000000000000000e+00  4.18071349415808501e-11  1.00286352490521491e+00  6.53236483462199455e-07
 5.92547971109028394e-08  2.56416115594509886e-01  2.59313790786588561e-01  1.00000000000000000e+00  4.28925491533728675e-11  1.00289770428289904e+00  6.70196080521449815e-07
 5.95213303587489663e-08  2.57406405310563247e-01  2.60338498188067369e-01  1.00000000000000000e+00  4.40010899869403165e-11  1.00293212285975075e+00  6.87517031045941407e-07
 5.97879368327368031e-08  2.58395647703799469e-01  2.61362398253506323e-01  1.00000000000000000e+00  4.51331577827078126e-11  1.00296678144662055e+00  7.05205590354808645e-07
 6.00546202315112060e-08  2.59383857141906982e-01  2.62385506167004290e-01  1.00000000000000000e+00  4.62891586964122252e-11  1.00300168086043184e+00  7.23268104631440240e-07
 6.03213842404902872e-08  2.60371047870890326e-01  2.63407836997143541e-01  1.00000000000000000e+00  4.74695047810277309e-11  1.00303682192428534e+00  7.41711012203557536e-07
 6.05882325321893126e-08  2.61357234016780848e-01  2.64429405698729303e-01  1.00000000000000000e+00  4.86746140674908999e-11  1.00307220546748788e+00  7.60540844804544395e-07
 6.08551687673096225e-08  2.62342429590155191e-01  2.65450227117441095e-01  1.00000000000000000e+00  4.99049106501647443e-11  1.00310783232568546e+00  7.79764228908823127e-07
 6.11221965948320959e-08  2.63326648486951864e-01  2.66470315990651907e-01  1.00000000000000000e+00  5.11608247692060873e-11  1.00314370334086589e+00  7.99387887018843967e-07
 6.13893196531392710e-08  2.64309904493065462e-01  2.67489686952164074e-01  1.00000000000000000e+00  5.24427928990196571e-11  1.00317981936150025e+00  8.19418639047180901e-07
 6.16565415707241659e-08  2.65292211287385726e-01  2.68508354535338556e-01  1.00000000000000000e+00  5.37512578363866000e-11  1.00321618124263479e+00  8.39863403693539368e-07
 6.19238659655370181e-08  2.66273582439815693e-01  2.69526333171018873e-01  1.00000000000000000e+00  5.50866687832385065e-11  1.00325278984579547e+00  8.60729199738100392e-07
 6.21912964475434690e-08  2.67254031421071625e-01  2.70543637197676101e-01  1.00000000000000000e+00  5.64494814466856674e-11  1.00328964603933346e+00  8.82023147604462392e-07
 6.24588366180589951e-08  2.68233571600609344e-01  2.71560280859244607e-01  1.00000000000000000e+00  5.78401581248186834e-11  1.00332675069833455e+00  9.03752470700290937e-07
 6.27264900707259998e-08  2.69212216250569236e-01  2.72576278309201891e-01  1.00000000000000000e+00  5.92591678020782284e-11  1.00336410470475501e+00  9.25924496907471209e-07
 6.29942603916459772e-08  2.70189978546606702e-01  2.73591643611418467e-01  1.00000000000000000e+00  6.07069862418215682e-11  1.00340170894744052e+00  9.48546660028460480e-07
 6.32621511608987054e-08  2.71166871573769952e-01  2.74606390746252482e-01  1.00000000000000000e+00  6.21840960879221240e-11  1.00343956432234349e+00  9.71626501373781702e-07
 6.35301659517436004e-08  2.72142908323895427e-01  2.75620533607837725e-01  1.00000000000000000e+00  6.36909869554485269e-11  1.00347767173241587e+00  9.95171671178881775e-07
 6.37983083326801232e-08  2.73118101703414995e-01  2.76634086012188585e-01  1.00000000000000000e+00  6.52281555386546820e-11  1.00351603208790752e+00  1.01918993029147782e-06
 6.40665818665597195e-08  2.74092464530397983e-01  2.77647061694124453e-01  1.00000000000000000e+00  6.67961057042525377e-11  1.00355464630624702e+00  1.04368915162894419e-06
 6.43349901130825548e-08  2.75066009543886159e-01  2.78659474316973077e-01  1.00000000000000000e+00  6.83953486057937549e-11  1.00359351531241270e+00  1.06867732196552548e-06
 6.46035366268480280e-08  2.76038749397058247e-01  2.79671337465465852e-01  1.00000000000000000e+00  7.00264027738764672e-11  1.00363264003866237e+00  1.09416254334181783e-06
 6.48722249599428945e-08  2.77010696666852074e-01  2.80682664655747205e-01  1.00000000000000000e+00  7.16897942347636910e-11  1.00367202142492062e+00  1.12015303491818051e-06
 6.51410586616160713e-08  2.77981863852991895e-01  2.81693469334370450e-01  1.00000000000000000e+00  7.33860566137007828e-11  1.00371166041874771e+00  1.14665713458907235e-06
 6.54100412789562900e-08  2.78952263380637777e-01  2.82703764881062913e-01  1.00000000000000000e+00  7.51157312459886177e-11  1.00375155797545612e+00  1.17368330071856988e-06
 6.56791763572881241e-08  2.79921907601999642e-01  2.83713564610416136e-01  1.00000000000000000e+00  7.68793672881882650e-11  1.00379171505818610e+00  1.20124011387793966e-06
 6.59484674411881246e-08  2.80890808800166702e-01  2.84722881775886005e-01  1.00000000000000000e+00  7.86775218353334504e-11  1.00383213263807747e+00  1.22933627867708311e-06
 6.62179180740793159e-08  2.81858979187800396e-01  2.85731729568446224e-01  1.00000000000000000e+00  8.05107600307148456e-11  1.00387281169423037e+00  1.25798062547991742e-06
 6.64875317998400423e-08  2.82826430913060811e-01  2.86740121122778635e-01  1.00000000000000000e+00  8.23796551910538725e-11  1.00391375321396814e+00  1.28718211236021458e-06
 6.67573121626807247e-08  2.83793176059280616e-01  2.87748069516953753e-01  1.00000000000000000e+00  8.42847889222126305e-11  1.00395495819284575e+00  1.31694982690957018e-06
 6.70272627079277764e-08  2.84759226647886055e-01  2.88755587775496647e-01  1.00000000000000000e+00  8.62267512430784622e-11  1.00399642763479413e+00  1.34729298817309899e-06
