time,state,candidate,next,inverse,geometry,residual,clock_a,clock_b
9.432844083658832875e-06,9.999999028307257065e-01,7.999999847025162092e-01,7.999999891546615283e-01,1.000000097169283952e+00,1.999999616122924095e+00,1.999999436184354051e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.532844083658831917e-06,9.999999016307249411e-01,7.999999839025156989e-01,7.999999890585505202e-01,1.000000098369284940e+00,1.999999611322921034e+00,1.999999428984390093e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.632844083658830960e-06,9.999999004307240646e-01,7.999999831025149666e-01,7.999999889624994642e-01,1.000000099569285927e+00,1.999999606522919082e+00,1.999999421784401932e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.732844083658830002e-06,9.999998992307230772e-01,7.999999823025143453e-01,7.999999888664763859e-01,1.000000100769286915e+00,1.999999601722916021e+00,1.999999414584405111e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.832844083658829045e-06,9.999998980307223118e-01,7.999999815025138350e-01,7.999999887704657420e-01,1.000000101969287902e+00,1.999999596922912959e+00,1.999999407384404959e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.932844083658828088e-06,9.999998968307214353e-01,7.999999807025131027e-01,7.999999886744610933e-01,1.000000103169288890e+00,1.999999592122909009e+00,1.999999400184401921e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000050000000000022e-05,9.999998960188495323e-01,7.999999801612651673e-01,7.999999886095098267e-01,1.000000103981161015e+00,1.999999588875424061e+00,1.999999395313172945e+00,0.000000000000000000e+00,2.999999999996413869e-01
1.000247798665365017e-05,9.999998959951137412e-01,7.999999801454416026e-01,7.999999886076113453e-01,1.000000104004896917e+00,1.999999588780480897e+00,1.999999395170759087e+00,0.000000000000000000e+00,1.486791992187576961e+00
1.000259951227824067e-05,9.976212055551569868e-01,7.999999801444686032e-01,7.999988135939128941e-01,1.002384466600747093e+00,1.999993718603640946e+00,1.999999393843006956e+00,0.000000000000000000e+00,1.559707366941879947e+00
1.000394091938048968e-05,9.728061948624096011e-01,7.999999801337362992e-01,7.998387465461822554e-01,1.027953980228750952e+00,1.999201397697218940e+00,1.999997221637423994e+00,0.000000000000000000e+00,2.364551628296364782e+00
1.000507536249842926e-05,9.542650882437111459e-01,7.999999801246570064e-01,7.995105432252853639e-01,1.047926841628946004e+00,1.997591815909993906e+00,1.999988124296673053e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.000677253504355068e-05,9.301754173198304443e-01,7.999999801110648789e-01,7.987367590687185492e-01,1.075066037416209985e+00,1.993838017838722942e+00,1.999951444330323014e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.000937474122639920e-05,9.003256644420880583e-01,7.999999800901939073e-01,7.970154399507476395e-01,1.110709201675015967e+00,1.985606780798800930e+00,1.999813729469765100e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.001218615167748055e-05,8.757152210899085132e-01,7.999999800675867689e-01,7.946029119547860509e-01,1.141923739495366963e+00,1.974235000100581949e+00,1.999515323096860975e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.001523735082680963e-05,8.557830995837625299e-01,7.999999800429664631e-01,7.915264130346061355e-01,1.168520388503093921e+00,1.959908970387935989e+00,1.998974444383047944e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.001860310743902018e-05,8.398202032663699690e-01,7.999999800156925023e-01,7.877661983153881886e-01,1.190731058994094038e+00,1.942575196822216910e+00,1.998077819318007986e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.002235131433944947e-05,8.273531356373662327e-01,7.999999799851646998e-01,7.833084554851307280e-01,1.208673729422240051e+00,1.922194145172656965e+00,1.996675330325506925e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.002659192013311057e-05,8.178806704095501479e-01,7.999999799504210474e-01,7.781003144083649126e-01,1.222672250585473019e+00,1.898536317298586962e+00,1.994547971690159960e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.003147619151855033e-05,8.109537060575199297e-01,7.999999799101292774e-01,7.720592768134931783e-01,1.233116012085986091e+00,1.871229852683720996e+00,1.991369214886056893e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.003723828193693074e-05,8.061397991498712168e-01,7.999999798622194902e-01,7.650431496489750183e-01,1.240479630275749923e+00,1.839625798280382973e+00,1.986617117981031022e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.004425802708115932e-05,8.030280049606163262e-01,7.999999798033157195e-01,7.568169642845614664e-01,1.245286582563261968e+00,1.802647520859341101e+00,1.979398516500231020e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.005321697139713944e-05,8.012232573819686454e-01,7.999999797273288360e-01,7.469699782917661457e-01,1.248091578454104011e+00,1.758405812993746986e+00,1.968023392408317918e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.006551768229855963e-05,8.003473890814347680e-01,7.999999796216340497e-01,7.347234852926342041e-01,1.249457440159464028e+00,1.703285116716366954e+00,1.948802970743950924e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.008473005496680949e-05,8.000446512876473459e-01,7.999999794537820952e-01,7.184133757242445739e-01,1.249930236256852067e+00,1.629351651260354084e+00,1.911698860341326967e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.010753763771916003e-05,8.000032902485967323e-01,7.999999792508925012e-01,7.029871223840630234e-01,1.249994859007711012e+00,1.558072380178872951e+00,1.859051243792257058e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.013150454985941042e-05,8.000001737093230814e-01,7.999999790343695905e-01,6.906645006749192461e-01,1.249999728579241909e+00,1.498771840499329100e+00,1.797073867863355989e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.015704917541905990e-05,7.999999867952897192e-01,7.999999788008111956e-01,6.811848646678587693e-01,1.250000020632360043e+00,1.449415837288106967e+00,1.727129830542665001e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.018463530152842988e-05,7.999999787132344720e-01,7.999999785463552948e-01,6.744640417040044245e-01,1.250000033260572074e+00,1.408536035146966015e+00,1.650664577833041102e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.021462698230089008e-05,7.999999782784926738e-01,7.999999782681213034e-01,6.705735281859407371e-01,1.250000033939856037e+00,1.375194710571397083e+00,1.569808034245623984e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.024758540710913940e-05,7.999999779744606521e-01,7.999999779615704076e-01,6.696386920226411466e-01,1.250000034414906036e+00,1.348432698352941994e+00,1.486668150663549071e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.028393846395900074e-05,7.999999776365770421e-01,7.999999776236803584e-01,6.718361719655008280e-01,1.250000034942849059e+00,1.327544083083167070e+00,1.404199769796494968e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.032156414640709987e-05,7.999999772877980364e-01,7.999999772753355609e-01,6.768608102266714388e-01,1.250000035487816019e+00,1.312611007793998974e+00,1.330187898377575006e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.036056965488758951e-05,7.999999769284269480e-01,7.999999769166503683e-01,6.842373452957911661e-01,1.250000036049333962e+00,1.302059882073568042e+00,1.265645508384285911e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.040190117523140010e-05,7.999999765509353544e-01,7.999999765400669371e-01,6.936792367320949726e-01,1.250000036639165035e+00,1.294577146653943078e+00,1.209831490343914906e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.044644375891338037e-05,7.999999761486140670e-01,7.999999761388487673e-01,7.049110827577991234e-01,1.250000037267791964e+00,1.289325827118555923e+00,1.162386115067089998e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.049414689293989940e-05,7.999999757233511311e-01,7.999999757148232860e-01,7.173203574514831482e-01,1.250000037932265107e+00,1.285778861332899980e+00,1.123745040963477049e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.054320206721421050e-05,7.999999752921679308e-01,7.999999752848931944e-01,7.297437917902659388e-01,1.250000038605989072e+00,1.283532315643014954e+00,1.094454151527672892e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.059488830314472957e-05,7.999999748443060721e-01,7.999999748382637943e-01,7.418472492028393983e-01,1.250000039305773081e+00,1.282102446418784902e+00,1.072337206731079018e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.065064303035669040e-05,7.999999743679346853e-01,7.999999743630710203e-01,7.533190343709593728e-01,1.250000040050103012e+00,1.281200869953337929e+00,1.055856586298673072e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.071213407068633939e-05,7.999999738495426893e-01,7.999999738457671539e-01,7.638270206428201536e-01,1.250000040860091088e+00,1.280647094426371924e+00,1.043890404083017920e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.078045445451877942e-05,7.999999732805473940e-01,7.999999732777194339e-01,7.729155380337243697e-01,1.250000041749145918e+00,1.280325220894469096e+00,1.035644717462089970e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.080673958333332983e-05,7.999999730632236794e-01,7.999999730606928150e-01,7.757487098799036307e-01,1.250000042088714958e+00,1.280249650012978080e+00,1.033450438763056978e+00,0.000000000000000000e+00,1.956249999999490008e+00
1.080815251668294005e-05,7.999999730516988983e-01,7.999999730490479077e-01,7.758912918755991317e-01,1.250000042106722109e+00,1.280246146279709896e+00,1.033344888551058993e+00,0.000000000000000000e+00,1.108489990234380107e+00
1.081125912272134923e-05,7.999999730268297915e-01,7.999999730234514939e-01,7.762014222740076796e-01,1.250000042145579915e+00,1.280238615248328937e+00,1.033116826462771920e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.084784658188187059e-05,7.999999727341295941e-01,7.999999727226657642e-01,7.795243878211711719e-01,1.250000042602924077e+00,1.280165295563467920e+00,1.030801404369626084e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.093324530920572029e-05,7.999999720509394230e-01,7.999999720245850598e-01,7.852393320432974333e-01,1.250000043670409067e+00,1.280069699500774094e+00,1.027388297566026898e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103025207042064934e-05,7.999999712748845360e-01,7.999999712362610982e-01,7.891588844728919527e-01,1.250000044882993988e+00,1.280025993927339067e+00,1.025509177759212909e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.113025207042065008e-05,7.999999704748839147e-01,7.999999704266296252e-01,7.913875575966556886e-01,1.250000046132996090e+00,1.280009348530825930e+00,1.024645471969402033e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.123025207042065081e-05,7.999999696748834044e-01,7.999999696186534948e-01,7.925551609845462586e-01,1.250000047382995971e+00,1.280003322149245060e+00,1.024272520003461029e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.133025207042064986e-05,7.999999688748826721e-01,7.999999688115320140e-01,7.931466297372881114e-01,1.250000048632998073e+00,1.280001139483843975e+00,1.024113763705265967e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.143025207042065059e-05,7.999999680748820508e-01,7.999999680048378581e-01,7.934380706783613624e-01,1.250000049882999065e+00,1.280000347914366010e+00,1.024046999559169890e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153025207042063947e-05,7.999999672748814294e-01,7.999999671983523131e-01,7.935783849728672568e-01,1.250000051133000056e+00,1.280000059801225998e+00,1.024019213184909072e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.163025207042064021e-05,7.999999664748808081e-01,7.999999663919665771e-01,7.936446187863036572e-01,1.250000052383001048e+00,1.279999953895704090e+00,1.024007752502708923e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.173025207042063925e-05,7.999999656748802979e-01,7.999999655856275815e-01,7.936753553277194895e-01,1.250000053633002040e+00,1.279999913933568934e+00,1.024003061987935892e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.183025207042063999e-05,7.999999648748795655e-01,7.999999647793100133e-01,7.936894081377052768e-01,1.250000054883003031e+00,1.279999897837232004e+00,1.024001154732596008e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.193025207042064072e-05,7.999999640748789442e-01,7.999999639730021039e-01,7.936957492386427226e-01,1.250000056133004023e+00,1.279999890378247906e+00,1.024000382979062040e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203025207042063977e-05,7.999999632748783229e-01,7.999999631666987465e-01,7.936985772898861313e-01,1.250000057383005014e+00,1.279999886045239066e+00,1.024000071352872965e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.213025207042064050e-05,7.999999624748777016e-01,7.999999623603973875e-01,7.936998254102897166e-01,1.250000058633006006e+00,1.279999882843561920e+00,1.023999945054226979e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.223025207042063954e-05,7.999999616748771913e-01,7.999999615540966946e-01,7.937003710643338872e-01,1.250000059883006998e+00,1.279999880051329031e+00,1.023999892996102057e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.233025207042064028e-05,7.999999608748764590e-01,7.999999607477970009e-01,7.937006075750564493e-01,1.250000061133009099e+00,1.279999877407280051e+00,1.023999870532388945e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.243025207042063932e-05,7.999999600748758377e-01,7.999999599414975293e-01,7.937007092902151895e-01,1.250000062383008981e+00,1.279999874816859950e+00,1.023999859813405022e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.253025207042062990e-05,7.999999592748752164e-01,7.999999591351980577e-01,7.937007527220302228e-01,1.250000063633011083e+00,1.279999872245848991e+00,1.023999853736488053e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.263025207042063063e-05,7.999999584748745951e-01,7.999999583288985860e-01,7.937007711453603065e-01,1.250000064883012074e+00,1.279999869681863967e+00,1.023999849487521985e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.273025207042062967e-05,7.999999576748740848e-01,7.999999575225991144e-01,7.937007789129504332e-01,1.250000066133013066e+00,1.279999867120420021e+00,1.023999845955908983e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.283025207042063041e-05,7.999999568748732415e-01,7.999999567162996428e-01,7.937007821694870291e-01,1.250000067383014057e+00,1.279999864559896006e+00,1.023999842704925944e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293025207042062945e-05,7.999999560748726202e-01,7.999999559100001711e-01,7.937007835276301826e-01,1.250000068633015049e+00,1.279999861999705058e+00,1.023999839563406011e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303025207042063019e-05,7.999999552748719989e-01,7.999999551037006995e-01,7.937007840912633228e-01,1.250000069883016041e+00,1.279999859439634902e+00,1.023999836464466018e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.313025207042062923e-05,7.999999544748713776e-01,7.999999542974012279e-01,7.937007843240787563e-01,1.250000071133017032e+00,1.279999856879608044e+00,1.023999833382049918e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.323025207042062997e-05,7.999999536748707563e-01,7.999999534911017562e-01,7.937007844198039619e-01,1.250000072383018912e+00,1.279999854319596952e+00,1.023999830306030034e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333025207042063071e-05,7.999999528748701350e-01,7.999999526848022846e-01,7.937007844589711869e-01,1.250000073633019015e+00,1.279999851759592078e+00,1.023999827232481064e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.343025207042062975e-05,7.999999520748695137e-01,7.999999518785028130e-01,7.937007844749028873e-01,1.250000074883020895e+00,1.279999849199588979e+00,1.023999824159883998e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.353025207042063049e-05,7.999999512748688923e-01,7.999999510722033413e-01,7.937007844813247504e-01,1.250000076133022109e+00,1.279999846639586991e+00,1.023999821087655082e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.363025207042061936e-05,7.999999504748682710e-01,7.999999502659038697e-01,7.937007844838696036e-01,1.250000077383023100e+00,1.279999844079585003e+00,1.023999818015564944e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.373025207042062010e-05,7.999999496748676497e-01,7.999999494596043981e-01,7.937007844848390503e-01,1.250000078633024092e+00,1.279999841519583015e+00,1.023999814943530096e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.383025207042062084e-05,7.999999488748670284e-01,7.999999486533049264e-01,7.937007844851705629e-01,1.250000079883025084e+00,1.279999838959581027e+00,1.023999811871515009e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.393025207042061988e-05,7.999999480748664071e-01,7.999999478470054548e-01,7.937007844852445038e-01,1.250000081133026075e+00,1.279999836399581037e+00,1.023999808799509026e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403025207042062062e-05,7.999999472748657858e-01,7.999999470407059832e-01,7.937007844852146388e-01,1.250000082383027955e+00,1.279999833839577938e+00,1.023999805727505041e+00,0.000000000000000000e+00,0.000000000000000000e+00
